source_log,instance,step,elapsed_seconds,current_action,proposed_action,network_argmax_action,max_visit_count,number_tied_at_max_visits,tie_break_reason,current_policy_rank,proposed_policy_rank
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1612,1985.7349219322205,77,114,114,6,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1613,1987.7774410247803,79,114,114,6,3,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1614,1989.8123927116394,83,114,114,6,2,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1615,2035.0554537773132,78,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1616,2036.701106786728,80,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1617,2038.035296201706,81,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1618,2039.4654412269592,84,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1619,2041.112922668457,85,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1620,2043.1524856090546,86,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1621,2045.065081357956,87,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1622,2046.9808628559113,88,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1623,2048.6321313381195,89,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1624,2050.4655890464783,90,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1625,2052.0005283355713,91,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1626,2053.5702748298645,92,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1627,2055.8165605068207,94,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1628,2057.5817110538483,95,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1629,2059.257080554962,96,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1630,2061.262181520462,97,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1631,2063.0792832374573,98,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1632,2064.67520403862,99,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1633,2066.7548592090607,100,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1634,2068.3492538928986,101,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1635,2069.824810743332,102,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1636,2071.4575078487396,103,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1637,2072.9874041080475,105,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1638,2074.7007620334625,106,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1639,2076.1263802051544,107,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1640,2077.302293777466,108,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1641,2078.8388950824738,109,114,114,5,5,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1642,2080.518968105316,110,114,114,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1643,2082.707392692566,111,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1644,2084.3656961917877,77,114,114,5,5,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1645,2086.0212326049805,112,114,114,5,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1646,2087.855776786804,78,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1647,2089.7630507946014,79,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1648,2091.4429326057434,80,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1649,2092.92108297348,81,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1650,2094.2873702049255,83,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1651,2095.728752851486,84,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1652,2097.234568119049,85,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1653,2098.6635439395905,86,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1654,2099.945238828659,87,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1655,2101.411179304123,88,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1656,2102.989812374115,89,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1657,2114.3681569099426,90,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1658,2115.685263156891,91,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1659,2116.996069908142,92,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1660,2127.3926961421967,94,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1661,2128.9769921302795,95,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1662,2130.502627134323,96,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1663,2131.8270223140717,97,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1664,2133.1833114624023,98,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1665,2134.902379989624,99,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1666,2136.460027217865,100,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1667,2138.33890581131,101,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1668,2139.8860630989075,102,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1669,2141.7143461704254,103,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1670,2143.4834887981415,105,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1671,2145.4512984752655,106,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1672,2147.3338644504547,107,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1673,2149.14005112648,108,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1674,2150.781397819519,109,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1675,2152.8204758167267,110,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1676,2154.4788298606873,111,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1677,2156.0867607593536,78,114,114,5,5,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1678,2157.556240081787,112,114,114,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1679,2159.5462930202484,79,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1680,2161.699208498001,81,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1681,2163.512506008148,83,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1682,2165.2621908187866,84,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1683,2166.6861560344696,85,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1684,2168.0765612125397,86,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1685,2169.4147007465363,87,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1686,2170.809325695038,88,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1687,2172.051497220993,89,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1688,2173.439291715622,90,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1689,2174.7480776309967,91,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1690,2176.0570192337036,92,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1691,2177.2932879924774,94,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1692,2179.145193338394,95,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1693,2180.570623397827,96,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1694,2182.111752986908,97,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1695,2183.837621450424,98,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1696,2186.013818502426,99,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1697,2188.098948955536,100,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1698,2190.205290555954,101,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1699,2191.7237021923065,102,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1700,2193.047383069992,103,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1701,2194.5592851638794,105,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1702,2215.369731903076,106,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1703,2217.1984684467316,107,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1704,2218.7814059257507,108,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1705,2269.3411157131195,109,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1706,2270.92853140831,110,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1707,2272.1902182102203,111,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1708,2273.528175354004,112,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1709,2274.9712102413177,80,114,114,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1710,2276.440314054489,79,114,114,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1711,2277.9186799526215,81,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1712,2279.5530214309692,83,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1713,2281.1621940135956,84,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1714,2282.8485000133514,85,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1715,2284.5099964141846,86,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1716,2285.9442880153656,87,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1717,2287.7100372314453,88,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1718,2289.6553885936737,89,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1719,2291.404036283493,90,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1720,2293.525857448578,91,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1721,2295.5771884918213,92,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1722,2297.383560180664,94,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1723,2299.201043844223,95,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1724,2301.0065727233887,96,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1725,2302.518005847931,97,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1726,2304.3994336128235,98,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1727,2306.669989824295,99,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1728,2308.224979877472,100,114,114,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,1729,2309.6301839351654,101,114,114,5,4,policy_prior,5,1
